id,source,target
25062,21,5399
25063,2449,5622
25064,5653,6773
25065,8341,8829
25066,4816,8822
25067,3084,5324
25068,5319,9937
25069,7214,5444
25070,2320,9382
25071,9612,9214
25072,3911,2726
25073,3169,3817
25074,8462,9751
25075,2869,3273
25076,451,288
25077,2442,2980
25078,1942,4757
25079,844,6749
25080,2593,6723
25081,415,9127
25082,5973,4204
25083,5652,9619
25084,8799,2694
25085,3985,6145
25086,4757,2452
25087,4936,8998
25088,431,8035
25089,2718,5487
25090,7207,9853
25091,7268,2604
25092,8808,6493
25093,5937,9564
25094,63,6327
25095,4437,5811
25096,1344,4453
25097,3692,9152
25098,3589,604
25099,4087,5975
25100,4773,5744
25101,7197,7074
25102,72,4851
25103,1303,9538
25104,5215,8055
25105,1453,9150
25106,6869,9156
25107,5613,4821
25108,4271,7070
25109,2549,7946
25110,7917,8218
25111,3494,2963
25112,7528,8399
25113,3967,7546
25114,6511,2371
25115,9093,7017
25116,130,2826
25117,8946,1608
25118,4871,2696
25119,9555,4342
25120,3386,603
25121,2259,7456
25122,1979,631
25123,7790,8975
25124,8640,8503
25125,3260,2942
25126,8610,9987
25127,8567,8006
25128,6160,3287
25129,6106,5161
25130,142,721
25131,8169,1628
25132,1854,3314
25133,408,6027
25134,9521,6514
25135,7676,8700
25136,7897,3930
25137,3953,7088
25138,6546,6367
25139,731,2494
25140,5850,1449
25141,2915,7832
25142,980,6519
25143,3062,3365
25144,5046,5438
25145,1060,5316
25146,9139,8076
25147,9796,9669
25148,4501,6010
25149,9210,4049
25150,5046,264
25151,8818,9213
25152,7468,18
25153,4072,3607
25154,2285,3382
25155,9766,1477
25156,3714,2772
25157,5778,428
25158,3032,8444
25159,5652,436
25160,6209,365
25161,7510,3549
25162,8919,4332
25163,4993,651
25164,5886,605
25165,5963,7251
25166,6222,3830
25167,2931,8902
25168,63,4238
25169,5425,6041
25170,5790,269
25171,1257,4450
25172,3216,9063
25173,9034,6989
25174,15,4987
25175,8768,9116
25176,1484,7942
25177,6036,5424
25178,974,5731
25179,6433,993
25180,1207,64
25181,632,9114
25182,2049,4601
25183,6080,9360
25184,4509,5971
25185,5601,6324
25186,5801,7433
25187,7940,3535
25188,9917,9000
25189,7381,9304
25190,7718,9028
25191,2948,376
25192,5301,3947
25193,7395,4975
25194,63,1000
25195,5613,102
25196,4374,6576
25197,6556,2270
25198,5861,161
25199,6384,5770
25200,9018,8490
25201,1686,4108
25202,5360,6210
25203,761,9283
25204,5530,8076
25205,4481,9558
25206,9605,985
25207,4007,830
25208,8901,758
25209,4099,8
25210,4006,6487
25211,6037,4148
25212,4941,3313
25213,6222,6286
25214,9105,8630
25215,2849,1322
25216,9839,2161
25217,6506,5846
25218,9653,8969
25219,6173,131
25220,2898,3691
25221,1420,991
25222,8017,8528
25223,63,6701
25224,5581,2784
25225,9118,3487
25226,2888,8894
25227,9155,139
25228,4974,9862
25229,5236,3354
25230,9630,5691
25231,58,1486
25232,3893,9398
25233,7629,4667
25234,6222,3053
25235,4633,2662
25236,5154,7771
25237,2128,2663
25238,5371,8965
25239,5130,9086
25240,3751,1393
25241,3202,410
25242,408,2535
25243,7732,457
25244,7607,1006
25245,9936,6615
25246,3736,6083
25247,3288,9692
25248,9210,7868
25249,217,2093
25250,4534,646
25251,7456,3527
25252,3255,8548
25253,5029,5155
25254,7945,5390
25255,7282,6165
25256,2608,8790
25257,8481,1973
25258,761,186
25259,3967,360
25260,3894,6638
25261,9868,1720
25262,606,5484
25263,9722,5413
25264,2049,3900
25265,9669,9557
25266,3686,7304
25267,8392,9675
25268,3655,1083
25269,1855,5808
25270,593,9052
25271,9484,5345
25272,3062,4643
25273,7278,7621
25274,8504,8345
25275,3396,4963
25276,6328,2448
25277,6222,3646
25278,5303,8992
25279,9523,790
25280,4589,7818
25281,6546,1654
25282,6936,2079
25283,5968,6892
25284,5381,6216
25285,336,9512
25286,5005,4248
25287,694,237
25288,6542,7004
25289,3325,7598
25290,7945,1847
25291,6525,9988
25292,9605,2981
25293,9607,7453
25294,6493,7819
25295,7243,8190
25296,2670,2241
25297,4295,7824
25298,6209,673
25299,2869,9872
25300,8594,8184
25301,7544,2475
25302,4074,7753
25303,2502,1004
25304,115,4634
25305,150,3122
25306,5760,8709
25307,2128,6913
25308,8427,8120
25309,9224,766
25310,1248,9189
25311,6244,2383
25312,2154,1936
25313,63,4397
25314,6703,8944
25315,4933,2466
25316,7084,8012
25317,5099,3202
25318,2820,7129
25319,3069,2052
25320,1265,5626
25321,4388,6264
25322,3662,7802
25323,5074,2673
25324,5893,1889
25325,2468,1319
25326,1688,6017
25327,5442,6649
25328,6422,1829
25329,7391,1758
25330,1505,833
25331,6668,2506
25332,5617,8045
25333,1175,6481
25334,802,5274
25335,8761,9005
25336,7277,449
25337,1292,8067
25338,452,465
25339,7575,5416
25340,3953,5397
25341,6222,6469
25342,4958,2273
25343,3201,9027
25344,5459,9521
25345,4105,3148
25346,9366,9243
25347,5831,3861
25348,5019,1356
25349,2617,9259
25350,7431,641
25351,2208,3788
25352,5857,5635
25353,5998,9322
25354,2502,133
25355,6345,9549
25356,5180,5987
25357,7133,8580
25358,8808,8741
25359,3655,4711
25360,8336,8650
25361,3191,6914
25362,585,4334
25363,407,7076
25364,5185,2291
25365,63,831
25366,5906,3555
25367,520,7066
25368,3916,3242
25369,7278,5549
25370,2025,85
25371,8794,9036
25372,5910,3996
25373,5137,2308
25374,678,4072
25375,9005,5456
25376,9970,690
25377,8044,9447
25378,6801,3198
25379,8058,841
25380,7800,2934
25381,4373,1249
25382,6898,3705
25383,63,9626
25384,536,6611
25385,4289,4610
25386,5662,7435
25387,5367,901
25388,3062,3995
25389,9997,2316
25390,5813,1842
25391,7449,7552
25392,606,8024
25393,6517,3431
25394,3443,8597
25395,2484,7180
25396,5273,397
25397,7568,9971
25398,5269,4943
25399,193,3137
25400,6087,6857
25401,844,9302
25402,9210,3540
25403,6227,5124
25404,630,6030
25405,824,7473
25406,592,5694
25407,2036,242
25408,305,7229
25409,8744,854
25410,5215,3764
25411,4039,2195
25412,4487,5868
25413,3205,2441
25414,9210,7045
25415,1774,6097
25416,7214,1965
25417,5367,4089
25418,4305,5883
25419,4883,6559
25420,4244,8863
25421,241,6460
25422,4389,510
25423,6229,1925
25424,2337,7972
25425,5831,5380
25426,8827,478
25427,737,1469
25428,7412,9401
25429,9484,5830
25430,2309,5375
25431,2242,9741
25432,7284,8297
25433,5461,8647
25434,9749,8731
25435,9634,1399
25436,8548,5584
25437,6433,3241
25438,5421,2500
25439,1429,6300
25440,1547,3420
25441,241,576
25442,9743,4535
25443,4726,4245
25444,3527,1757
25445,3646,2484
25446,2915,6767
25447,2977,711
25448,3888,523
25449,8001,1148
25450,4871,5907
25451,7482,263
25452,3062,2114
25453,3184,338
25454,2408,7772
25455,4369,2317
25456,2492,9885
25457,731,1269
25458,7802,3211
25459,362,3635
25460,6547,9015
25461,6497,9510
25462,5830,7006
25463,9963,8802
25464,1380,7759
25465,2842,2520
25466,534,2090
25467,943,1136
25468,309,2223
25469,4707,2741
25470,9750,3794
25471,1728,4056
25472,6405,8230
25473,5755,4258
25474,4275,8032
25475,2824,967
25476,6206,4565
25477,9256,8845
25478,5827,8057
25479,6925,714
25480,6556,8804
25481,3152,7044
25482,8697,4066
25483,63,7166
25484,9806,8908
25485,2134,9371
25486,1490,2547
25487,9411,2896
25488,4306,5481
25489,3337,4360
25490,803,6148
25491,5775,6514
25492,9139,3401
25493,5539,3417
25494,9630,3601
25495,9314,1741
25496,7224,1928
25497,9488,6231
25498,6718,7357
25499,5137,6149
25500,6739,7096
25501,7833,5866
25502,5551,7014
25503,6222,7988
25504,3953,2472
25505,7900,2429
25506,15,9267
25507,1518,3917
25508,8734,9037
25509,1186,7693
25510,7670,9676
25511,8684,9565
25512,7277,9700
25513,63,433
25514,5062,8604
25515,8781,6547
25516,5436,7093
25517,5836,328
25518,1572,7579
25519,6664,152
25520,1479,1154
25521,6314,2154
25522,667,7726
25523,5335,1618
25524,9536,2194
25525,2869,5016
25526,814,6766
25527,8913,9717
25528,9521,8032
25529,2131,6171
25530,1627,5368
25531,5277,7070
25532,685,7358
25533,919,321
25534,1583,9240
25535,740,7322
25536,6813,2057
25537,6594,6986
25538,2016,8622
25539,8610,1183
25540,6245,8535
25541,63,7238
25542,5990,6776
25543,4786,5565
25544,8441,2728
25545,751,3754
25546,4919,9098
25547,7282,6732
25548,7209,6063
25549,885,2019
25550,9720,8940
25551,6433,6276
25552,7468,6125
25553,2718,5719
25554,9034,3343
25555,6740,8655
25556,6388,7054
25557,5933,5473
25558,4138,3619
25559,4038,4781
25560,5951,5284
25561,3655,6705
25562,7843,6394
25563,9366,341
25564,2205,3483
25565,7793,2824
25566,3217,5554
25567,1402,273
25568,102,7410
25569,1505,5770
25570,7521,2975
25571,5968,3096
25572,3620,456
25573,694,7296
25574,4644,660
25575,3550,2300
25576,521,2745
25577,7238,1074
25578,509,7778
25579,288,6647
25580,7451,9006
25581,2664,6784
25582,2773,91
25583,1159,4424
25584,3960,8486
25585,4654,1600
25586,5559,1973
25587,5760,7496
25588,3646,3708
25589,9478,8674
25590,254,5271
25591,9615,9205
25592,9557,699
25593,8598,1864
25594,5187,1143
25595,7790,2363
25596,4263,1436
25597,3307,8146
25598,63,9396
25599,9270,2821
25600,6548,5011
25601,2681,3383
25602,7732,3781
25603,6781,5837
25604,1133,8433
25605,6433,214
25606,7456,3959
25607,1555,7330
25608,6898,2066
25609,6497,1277
25610,4241,9725
25611,9594,1276
25612,4499,3333
25613,6078,905
25614,63,4626
25615,9005,1895
25616,3894,850
25617,7897,8904
25618,407,9101
25619,7732,3545
25620,7884,1710
25621,6248,7114
25622,3641,6684
25623,3988,8743
25624,9005,8010
25625,1076,7323
25626,2038,1809
25627,179,561
25628,8610,230
25629,5832,7441
25630,5758,6160
25631,1622,743
25632,6981,4093
25633,3296,9545
25634,1120,3050
25635,408,7369
25636,4190,4221
25637,63,1867
25638,3995,2771
25639,2285,694
25640,1350,205
25641,5937,7604
25642,7119,9331
25643,8248,1649
25644,5572,4224
25645,1874,1775
25646,1827,617
25647,4933,1295
25648,5594,2424
25649,5173,6753
25650,6869,5936
25651,4128,3822
25652,3960,2355
25653,1009,9588
25654,7797,5712
25655,8353,6669
25656,6337,5597
25657,7103,5041
25658,6222,9456
25659,1664,8706
25660,7116,5882
25661,9523,6706
25662,2227,7146
25663,9238,8609
25664,1576,2834
25665,5813,7380
25666,796,6498
25667,2025,8209
25668,6388,4103
25669,810,2108
25670,6544,6757
25671,8901,8600
25672,9890,593
25673,4568,258
25674,5168,2167
25675,3243,859
25676,3955,2936
25677,9605,7433
25678,1664,2900
25679,2796,4182
25680,4871,484
25681,309,5875
25682,1970,6125
25683,2869,1035
25684,8577,2916
25685,592,4728
25686,5721,1890
25687,3896,9072
25688,6222,590
25689,9210,5635
25690,2812,1615
25691,5698,7083
25692,943,770
25693,9615,5125
25694,6500,3999
25695,2493,1169
25696,2889,357
25697,5662,5621
25698,667,5471
25699,9668,2840
25700,6853,5546
25701,5968,8015
25702,9139,49
25703,6433,2402
25704,2077,6252
25705,7400,7741
25706,884,9702
25707,1342,6178
25708,9675,2704
25709,1595,3771
25710,7334,6628
25711,2747,5571
25712,7068,2833
25713,1578,2395
25714,6221,7590
25715,2909,8334
25716,7447,337
25717,7875,3590
25718,1519,2971
25719,4911,3230
25720,5101,9012
25721,3655,614
25722,3655,382
25723,7793,2759
25724,6531,8246
25725,63,2288
25726,8610,5867
25727,5715,1381
25728,623,3504
25729,4322,6368
25730,4198,443
25731,3985,4189
25732,144,8407
25733,6083,9058
25734,2502,3724
25735,8401,3380
25736,2747,9543
25737,4883,8046
25738,3655,6511
25739,8134,5071
25740,4570,2824
25741,1974,9382
25742,5600,7230
25743,5544,9732
25744,7779,4238
25745,2869,9696
25746,6409,4659
25747,8193,87
25748,6754,9222
25749,1696,4638
25750,746,4786
25751,7945,3790
25752,6229,3017
25753,9009,2701
25754,4473,4634
25755,2188,676
25756,7871,574
25757,420,2260
25758,2502,5632
25759,8433,624
25760,521,7058
25761,711,40
25762,411,6081
25763,63,6864
25764,2728,7870
25765,510,2392
25766,4857,5121
25767,1159,5446
25768,7673,4802
25769,6297,4305
25770,5831,9649
25771,6176,2819
25772,4439,4929
25773,6197,9304
25774,8441,1438
25775,9944,7608
25776,4795,4615
25777,4745,2517
25778,3918,5080
25779,8749,3920
25780,9052,8535
25781,1980,1435
25782,415,1804
25783,7535,1197
25784,2719,8088
25785,3646,800
25786,4986,7531
25787,2408,4745
25788,7169,6240
25789,9210,3104
25790,8416,7197
25791,9135,3351
25792,1202,3317
25793,8845,3092
25794,7282,8969
25795,5779,8105
25796,3138,1834
25797,6273,2804
25798,7294,1906
25799,8700,5705
25800,749,3363
25801,5371,4327
25802,1930,2374
25803,446,8234
25804,6668,5131
25805,4460,142
25806,4716,8457
25807,5652,5658
25808,6674,5816
25809,6621,8718
25810,5419,6793
25811,2285,7697
25812,309,8458
25813,1443,5179
25814,6479,5026
25815,31,9412
25816,8134,8081
25817,4387,8159
25818,7748,133
25819,1970,3473
25820,2509,6127
25821,980,9361
25822,1168,2557
25823,4521,6526
25824,5831,1682
25825,441,3908
25826,5755,5076
25827,9275,8286
25828,5661,958
25829,765,744
25830,7805,6178
25831,9040,744
25832,4871,2869
25833,7428,8518
25834,4140,583
25835,6870,4876
25836,9656,2720
25837,5360,952
25838,5122,3198
25839,5719,4914
25840,7510,5839
25841,2817,9308
25842,9963,8195
25843,8901,503
25844,7556,4293
25845,4473,156
25846,8761,2231
25847,757,6590
25848,4718,2310
25849,6898,5878
25850,6400,8765
25851,5367,862
25852,584,7952
25853,6227,5313
25854,1503,6185
25855,4733,2492
25856,3967,4438
25857,4631,935
25858,4463,7063
25859,4112,7825
25860,5988,3862
25861,861,9996
25862,9308,1455
25863,9443,2388
25864,4322,7450
25865,9172,5041
25866,5360,2672
25867,7201,9176
25868,1505,8713
25869,4089,6423
25870,3386,162
25871,7444,5796
25872,3953,6929
25873,5424,8680
25874,9922,5462
25875,7942,3310
25876,7134,8032
25877,63,6369
25878,1276,909
25879,4864,6716
25880,7929,355
25881,8935,8011
25882,7401,8636
25883,1728,1475
25884,1043,4534
25885,1965,1632
25886,5613,5099
25887,6163,7548
25888,4651,9570
25889,1342,4676
25890,2648,2046
25891,4782,3515
25892,575,1026
25893,956,1631
25894,9366,4110
25895,6907,1718
25896,1951,5231
25897,6769,9144
25898,7575,5445
25899,9540,8436
25900,2718,5263
25901,7214,1846
25902,3692,7703
25903,8058,4825
25904,7012,6030
25905,4322,7700
25906,9074,3777
25907,8161,2887
25908,2105,5015
25909,3330,1586
25910,8427,1052
25911,7575,9420
25912,4871,2064
25913,63,4128
25914,1196,3422
25915,7076,5277
25916,9020,7764
25917,7065,4501
25918,1107,532
25919,7792,7783
25920,2998,1441
25921,2005,9795
25922,6254,1276
25923,6255,6184
25924,6402,9294
25925,1001,1583
25926,9865,2557
25927,6368,7327
25928,734,6800
25929,2634,1821
25930,9865,5160
25931,4438,6704
25932,8883,4109
25933,505,3591
25934,2306,8632
25935,63,4396
25936,5023,8150
25937,4396,9106
25938,7065,8916
25939,4566,1932
25940,3714,5128
25941,6624,9776
25942,4295,4172
25943,7670,7358
25944,3245,1086
25945,9497,9409
25946,4871,7401
25947,7391,3922
25948,3714,4752
25949,6917,6296
25950,9605,3615
25951,4781,8686
25952,5384,5281
25953,4058,9297
25954,5363,6217
25955,294,4300
25956,2924,4210
25957,1173,5290
25958,9533,7846
25959,9361,9307
25960,7607,219
25961,6556,5843
25962,3593,8205
25963,5571,1956
25964,9773,557
25965,4933,685
25966,6458,7768
25967,8727,2599
25968,5685,345
25969,6668,8645
25970,7327,6180
25971,1190,558
25972,6965,879
25973,2285,1728
25974,5202,6900
25975,9066,4151
25976,7585,1305
25977,1120,3931
25978,1024,9361
25979,2246,2972
25980,496,2162
25981,3784,7736
25982,4601,223
25983,7370,1608
25984,6055,1414
25985,3220,8237
25986,6102,97
25987,9492,1866
25988,893,4873
25989,9084,3019
25990,8539,7512
25991,3575,3979
25992,9742,5697
25993,7833,1877
25994,3245,2837
25995,8388,2979
25996,3530,1421
25997,2212,5214
25998,5758,9467
25999,2285,8039
26000,4706,5340
26001,1573,8470
26002,5164,8182
26003,2915,9495
26004,4244,1456
26005,7131,7219
26006,5117,5192
26007,4441,7880
26008,1709,9950
26009,9235,2974
26010,5336,7542
26011,2502,531
26012,4473,6807
26013,6363,5414
26014,3062,4072
26015,2416,8042
26016,886,7994
26017,7793,7817
26018,2285,4919
26019,7449,9883
26020,3692,92
26021,9188,3951
26022,1429,7960
26023,7091,7026
26024,3960,1383
26025,9663,8661
26026,5981,8694
26027,7109,4339
26028,3103,342
26029,5144,4539
26030,3786,4098
26031,4631,5091
26032,6206,782
26033,224,7638
26034,7143,9180
26035,8296,9971
26036,623,3116
26037,8064,998
26038,5617,1367
26039,305,701
26040,4937,3970
26041,1518,4742
26042,4801,8108
26043,5746,442
26044,3873,6789
26045,2886,4077
26046,4272,2348
26047,3976,5488
26048,606,7567
26049,8160,1262
26050,5565,8302
26051,1039,9447
26052,9854,4242
26053,2181,6425
26054,5720,853
26055,606,8434
26056,7391,482
26057,8919,9227
26058,8647,1322
26059,6433,6881
26060,1429,6899
26061,9605,7646
26062,731,643
26063,2006,4153
26064,3184,4047
26065,8519,8723
26066,2620,8569
26067,4005,7389
26068,4396,5424
26069,7327,4804
26070,2750,5293
26071,5212,2109
26072,259,3839
26073,8749,9466
26074,6222,832
26075,1343,4233
26076,5099,902
26077,7793,3681
26078,7753,6745
26079,7829,2692
26080,8169,9776
26081,8895,5854
26082,2728,2864
26083,8001,5511
26084,1555,5613
26085,2366,4381
26086,6567,4941
26087,5758,6437
26088,8481,4021
26089,3249,1752
26090,4185,7021
26091,5497,3841
26092,5783,3599
26093,5367,5778
26094,9484,3184
26095,1841,7375
26096,5215,9196
26097,8290,5943
26098,182,3884
26099,6209,2513
26100,5099,4080
26101,6607,4959
26102,7063,1417
26103,4659,6042
26104,5436,9214
26105,9405,1903
26106,5403,3703
26107,7143,9468
26108,9186,3526
26109,8427,4235
26110,6222,8749
26111,866,8923
26112,2990,5755
26113,434,6273
26114,3112,4705
26115,4396,2285
26116,4396,3368
26117,8888,7606
26118,6361,3666
26119,6222,9595
26120,5834,4187
26121,9003,5858
26122,7941,256
26123,8180,5348
26124,6716,7301
26125,8377,9155
26126,2285,7282
26127,4514,7122
26128,3588,7661
26129,1086,1438
26130,7282,6765
26131,2285,6600
26132,4871,7032
26133,3867,6148
26134,7449,8938
26135,3027,2787
26136,5480,9830
26137,7506,1484
26138,5632,4484
26139,6222,2779
26140,4370,2932
26141,6789,2938
26142,4801,6816
26143,6365,7274
26144,3918,5324
26145,4322,6095
26146,8962,8647
26147,731,5780
26148,749,2638
26149,2173,4627
26150,7532,1089
26151,1001,5292
26152,9925,7736
26153,5608,7078
26154,6607,9697
26155,943,5979
26156,2796,2154
26157,6525,3825
26158,4912,6443
26159,8794,6944
26160,1495,1273
26161,9260,1884
26162,3655,5557
26163,2015,4136
26164,3918,7164
26165,268,5695
26166,2383,9035
26167,7938,3362
26168,4680,2921
26169,9946,4575
26170,668,3408
26171,4589,6108
26172,7923,1068
26173,7426,2132
26174,9624,4150
26175,8335,926
26176,3873,277
26177,2969,2217
26178,4505,8415
26179,6668,7043
26180,844,1837
26181,6292,4667
26182,2064,99
26183,8043,4216
26184,4985,2354
26185,9997,1796
26186,4871,6128
26187,1970,5278
26188,6898,9593
26189,8058,7274
26190,9361,4449
26191,1786,4496
26192,3239,696
26193,6161,3945
26194,8728,2708
26195,3146,405
26196,3638,4076
26197,9655,5532
26198,3336,6247
26199,4468,5996
26200,4633,763
26201,4641,6808
26202,6575,2645
26203,1014,8967
26204,2969,7224
26205,3554,360
26206,8282,1532
26207,5847,6593
26208,7133,4432
26209,971,3975
26210,2819,6861
26211,1505,3391
26212,2990,461
26213,9548,8059
26214,3686,3026
26215,3606,9104
26216,2049,8905
26217,9721,5212
26218,2111,8726
26219,3213,6987
26220,7294,4192
26221,5337,5217
26222,575,1390
26223,9005,2129
26224,1539,9267
26225,7226,7901
26226,6965,1624
26227,5551,4365
26228,5459,2271
26229,8240,2891
26230,2049,3042
26231,6781,136
26232,9655,3013
26233,5311,3056
26234,6163,2552
26235,6544,3870
26236,5796,7147
26237,15,9309
26238,6388,9324
26239,6254,522
26240,2969,371
26241,6898,2910
26242,3202,6392
26243,9305,4023
26244,9175,3483
26245,5164,1540
26246,1743,3624
26247,4885,7729
26248,8424,613
26249,7510,7877
26250,6958,2082
26251,9863,933
26252,1516,7067
26253,4777,6731
26254,7793,2049
26255,362,4821
26256,9366,1364
26257,5693,1126
26258,1905,1623
26259,532,2581
26260,8741,1786
26261,2899,5614
26262,2465,2389
26263,5442,8453
26264,7449,2279
26265,4784,2671
26266,5023,2195
26267,1576,7737
26268,4920,2697
26269,2796,132
26270,1691,1651
26271,2131,7388
26272,2703,8441
26273,8994,8067
26274,974,7437
26275,2851,4794
26276,5324,1047
26277,9955,7613
26278,2337,622
26279,2281,9159
26280,5236,2431
26281,7161,4334
26282,1526,8722
26283,1065,4282
26284,1572,5022
26285,15,7676
26286,2220,8936
26287,2154,8338
26288,8145,3736
26289,5231,8094
26290,4745,6248
26291,9646,767
26292,9417,6115
26293,749,7353
26294,2099,3116
26295,2219,788
26296,3144,9929
26297,108,9500
26298,4108,4056
26299,731,3468
26300,457,3239
26301,1532,580
26302,7524,1296
26303,6629,399
26304,2441,2127
26305,1691,9413
26306,9738,462
26307,7963,3006
26308,5547,4730
26309,3063,3121
26310,3863,8312
26311,6292,5259
26312,9366,8753
26313,6222,1623
26314,3655,1159
26315,2202,9356
26316,8037,3773
26317,731,694
26318,2488,439
26319,6300,7439
26320,6689,1542
26321,4023,4577
26322,15,8120
26323,5004,9021
26324,415,8593
26325,4531,228
26326,6253,9151
26327,336,6260
26328,2915,3679
